message_id,allocation_date,authorized_customer_id,raw_message,message_difficulty,split,message_hash_sha256
M000106,2025-01-10,C002,"Please deliver 63 kg tomato grade B, substitution OK; also 27 kg lett grade B, substitution OK; also 18 kg cucumber grade A, no substitutes on 2025-01-10. Customer ref C002.",standard,development,df015c2652fe00298398bb54458527ca8b663d35b7cb002edc18ad728713edbf
M000107,2025-01-10,C003,"Please deliver 19 kg spin grade A, no substitutes; also 19 kg car grade B, substitution OK on 2025-01-10. Customer ref C003.",standard,development,6e806e607a7f358ca09ba29fdd5807ba9a08787a75c908254a2d41ff71aa2f6e
M000108,2025-01-10,C004,"Please deliver 3 box lettuce grade B, substitution OK; also 11 kg strawberry grade B, substitution OK; also 13 kg spinach grade B, substitution OK; also 26 kg carrot grade B, no substitutes on 2025-01-10. Customer ref C004.",standard,development,cfa9d594f2e5f21f7af59107671d90c683741f5399357bc1e4e69215f1eca7e7
M000109,2025-01-10,C006,"Please deliver 44 kg tomatoes grade A, no substitutes; also 36 kg peppers grade A, no substitutes on 2025-01-10. Customer ref C006.",standard,development,c08103e88743528645bc3f12e5790c88facb41a6525e7062c6730ccf44b5936a
M000110,2025-01-10,C008,"Amendment - need 14 kg cuke grade B, substitution OK; also 50 kg capsicum grade A, no substitutes; also 30 kg spinach grade A, no substitutes; also 10 box broccoli grade A, no substitutes for 10/01; call if any issue. Ref 08",hard,development,08469bb79f8c75218609734162ccd12e4f0c44a1a67a4cd520bf78794b207379
M000111,2025-01-10,C009,"Amendment - need 9 box lett grade A, no substitutes; also 22 kg carrots grade A, no substitutes for 10/01; call if any issue. Ref 09",hard,development,396cdca74043f705aee94b95ae21a0c7a4a5b5a85d7d77b4fdb21b1f7df08e5a
M000112,2025-01-10,C010,"Please deliver 48 kg cuke grade B, substitution OK; also 36 kg berries grade A, no substitutes on 2025-01-10. Customer ref C010.",standard,development,581a23fda77e91942eb98b33d867e53cf03617accfa1d59b713718f09048d5f2
M000113,2025-01-10,C011,"Please deliver 4 box spin grade A, substitution OK; also 82 kg carrots grade A, no substitutes; also 32 kg brocc grade B, substitution OK on 2025-01-10. Customer ref C011.",standard,development,b320c0d206e3e8dd8576f8f7d6d633ae2b898fc65d3e682a0235502a78cf70b1
M000114,2025-01-11,C001,"Amendment - need 25 kg tomatoes grade A, no substitutes; also 44 kg cucumber grade A, no substitutes; also 5 kg leaf spinach grade B, substitution OK for 11/01; same delivery slot. Ref 01",hard,development,341a82a773a4dc3269dd97d8441a33f022be51c869fafce67a4b5e4d09c13d81
M000115,2025-01-11,C002,"Please deliver 12 kg tomatoes grade A, no substitutes; also 5 kg lett grade B, substitution OK; also 3 kg bell pepper grade B, no substitutes; also 4 box broccoli grade B, substitution OK on 2025-01-11. Customer ref C002.",standard,development,03278bc94b3459be7f2c2715d8ce4dbbf3407cc1b44f9b13bcd7742530336174
M000116,2025-01-11,C003,"Please deliver 55 kg cucumbers grade B, substitution OK on 2025-01-11. Customer ref C003.",standard,development,ce2a3be4332a595fc7d607e07aba5e9aaaa356d54a061a8d33823f64a0bc9c51
M000117,2025-01-11,C004,"Morning, can u send 2 crate strawberry grade A, no substitutes; also 5 box bell pepper grade A, no substitutes; also 4 kg spin grade B, substitution OK; also 3 kg brocc grade A, no substitutes for 11/01; confirm asap. Ref 04",hard,development,e17bfa6cb13d6da4c381812b01418fd7f7b69491875f1be54161de4dbe954dc3
M000118,2025-01-11,C005,"Morning, can u send 10 kg capsicum grade B, substitution OK; also 29 kg carrot grade A, no substitutes for 11/01; call if any issue. Ref 05",hard,development,1e23a6b807abcaf4b03a6f5c1ad42664aa3eef4b25b32c77b74ce7119d108202
M000119,2025-01-11,C006,"Please deliver 24 kg toms grade A, no substitutes; also 1 crate spin grade A, no substitutes on 2025-01-11. Customer ref C006.",standard,development,0db3e0411557911eb551e1019cff74e2c4dcf8f7f11147b5a1feb0f8342b7bd6
M000120,2025-01-11,C007,"Hi team pls arrange 18 kg peppers grade B, substitution OK; also 14 kg spinach grade A, substitution OK; also 3 box broccoli grade B, substitution OK for 11/01; same delivery slot. Ref 07",hard,development,af2cd3c7d7058ab8d559c86ea38e244a44b75e7ed3b55376e37aee52b53a0d80
M000121,2025-01-11,C008,"Amendment - need 13 kg spinach grade A, substitution OK; also 10 kg carrot grade B, substitution OK for 11/01; call if any issue. Ref 08",hard,development,59d9f1b7b78a54e356df011f72b9b110edfda18e7acd614ed964639ea01a22f4
M000122,2025-01-11,C009,"Hi team pls arrange 61 kg toms grade B, substitution OK; also 30 kg carrot grade B, substitution OK for 11/01; confirm asap. Ref 09",hard,development,9ce5e633a023f344e4c201d44264875c82a50b4de85f551c5d73ee988cfe7ae4
M000123,2025-01-11,C010,"Please deliver 13 kg tomato grade A, no substitutes; also 8 box strawberries grade A, no substitutes on 2025-01-11. Customer ref C010.",standard,development,660d4b52e58334c3a5a0f75fa6b6744be3d77cc0d2b5fff67511afbffcfe5c91
M000124,2025-01-11,C011,"Please deliver 72 kg lett grade B, substitution OK; also 9 box carrot grade B, no substitutes on 2025-01-11. Customer ref C011.",standard,development,1ac8d9228266b5451914b24fa8257e15d2e41b9c90ca8580b2cba97a462f5567
M000125,2025-01-11,C012,"Please deliver 55 kg lettuces grade A, no substitutes; also 3 kg brocc grade B, no substitutes on 2025-01-11. Customer ref C012.",standard,development,5bb16e6ab61c5f44f2c1682845a13d551e8640f19e8cb9e060b75d9482076221
M000126,2025-01-12,C001,"Please deliver 5 kg strawberry grade A, no substitutes; also 11 kg capsicum grade B, no substitutes; also 18 kg spinach grade A, no substitutes on 2025-01-12. Customer ref C001.",standard,development,f2e796a7c5d9472bb126bc98da4fe5df93ac736c358eedca321009f1733675fd
M000127,2025-01-12,C002,"Please deliver 27 kg toms grade A, no substitutes; also 5 crate carrots grade B, substitution OK on 2025-01-12. Customer ref C002.",standard,development,0ae202c9d067acba6421a5c1249ed85b42ce8b72859285ca3067c8d14295ec4e
M000128,2025-01-12,C003,"Hi team pls arrange 46 kg tomato grade B, no substitutes; also 34 kg lett grade B, no substitutes; also 14 kg cuke grade B, no substitutes; also 25 kg strawberry grade B, substitution OK; also 6 kg broccoli grade A, no substitutes for 12/01; call if any issue. Ref 03",hard,development,232b8df70dd64a3ff6628cc447e9a2474ac9336db221cd0debee8069649104ad
M000129,2025-01-12,C004,"Please deliver 45 kg tomatoes grade A, no substitutes; also 4 crate spinach grade A, substitution OK; also 37 kg carrots grade B, substitution OK on 2025-01-12. Customer ref C004.",standard,development,3c2167671e0a8aea33b07db1c16795959cf44f9f7eb361dbd5d4048bc16769c1
M000130,2025-01-12,C005,"Hi team pls arrange 19 kg cucumber grade A, no substitutes for 12/01; same delivery slot. Ref 05",hard,development,0c3ec0f9652c1fd39cf54155dfc70d48806b89ade02223548827cfb917135841
M000131,2025-01-12,C006,"Please deliver 20 kg tomatoes grade A, no substitutes; also 4 crate cucumber grade A, no substitutes; also 7 box strawberries grade A, substitution OK; also 6 kg peppers grade A, no substitutes; also 3 kg leaf spinach grade A, no substitutes on 2025-01-12. Customer ref C006.",standard,development,40467aa8838a3a309d9175c5de83fcb6a823f351b6aeee60c814eb959b14641c
M000132,2025-01-12,C007,"Morning, can u send 60 kg lettuces grade B, substitution OK; also 15 kg capsicum grade B, substitution OK for 12/01; same delivery slot. Ref 07",hard,development,3c4f5f45f4fcb4ccf6940ccdf2652a4ce75bf81fed07d7da171f320f35e9dd08
M000133,2025-01-12,C008,"Please deliver 11 kg toms grade B, no substitutes; also 20 kg leaf spinach grade A, no substitutes; also 3 kg broccoli grade A, substitution OK on 2025-01-12. Customer ref C008.",standard,development,0fc4432146e62d86159a76f93d1c4bce776bf930a0cb36a20bdc53c777c8c6f8
M000134,2025-01-12,C009,"Please deliver 45 kg cucumbers grade A, substitution OK; also 13 kg berries grade A, no substitutes; also 17 kg peppers grade A, no substitutes on 2025-01-12. Customer ref C009.",standard,development,30bb680b3fea1e93e3665040c64c8d0340b7beb3d9debaa38e6696a5b88d76c9
M000135,2025-01-12,C010,"Please deliver 37 kg lettuce grade A, substitution OK; also 3 kg berries grade B, no substitutes; also 1 crate capsicum grade A, no substitutes; also 32 kg brocc grade B, no substitutes on 2025-01-12. Customer ref C010.",standard,development,dfa2c12b0dc85ed98fed0d2c3642e8afc59a86b16b630831f4238068dd2e895a
M000136,2025-01-12,C011,"Please deliver 3 kg broccoli grade B, substitution OK on 2025-01-12. Customer ref C011.",standard,development,7d38b56025857af6024cb5a0483d7eed2e8780b0b58064d677523f051dfcb1b4
M000137,2025-01-12,C012,"Please deliver 6 kg cucumbers grade B, substitution OK; also 7 box carrots grade B, no substitutes on 2025-01-12. Customer ref C012.",standard,development,3ed442bab921d6f147adbca0605ee26e1795b72e55b357f12e072167f8c84445
M000138,2025-01-13,C001,"Morning, can u send 20 kg bell pepper grade B, substitution OK; also 2 crate spin grade A, no substitutes; also 2 crate carrots grade A, substitution OK for 13/01; same delivery slot. Ref 01",hard,development,7c5dcf765e0567466b4a238556daad2ac80f30509913051208a8fbd767d127b1
M000139,2025-01-13,C002,"Please deliver 6 kg spinach grade B, substitution OK; also 22 kg car grade B, substitution OK; also 7 kg broccoli grade B, substitution OK on 2025-01-13. Customer ref C002.",standard,development,30b7847291e7db02692f4591e97051561c9e411220ef6658c70ff5e52ffb65ea
M000140,2025-01-13,C003,"Amendment - need 5 kg toms grade A, no substitutes; also 12 kg cucumber grade A, no substitutes for 13/01; call if any issue. Ref 03",hard,development,e50416351c403ba89995f4c76098c41b1fa9bb7b69bcc1789ce21ede84631ae8
M000141,2025-01-13,C004,"Please deliver 19 kg tomato grade B, no substitutes; also 53 kg strawberries grade B, substitution OK; also 9 box broccoli grade B, substitution OK on 2025-01-13. Customer ref C004.",standard,development,6e24268bd7533fc3844aaae2fdcbe9f3d5efc6b320913b2dd4d144d1e84ccf4a
M000142,2025-01-13,C005,"Please deliver 4 crate lettuce grade A, no substitutes; also 5 box capsicum grade A, no substitutes; also 10 kg leaf spinach grade A, no substitutes on 2025-01-13. Customer ref C005.",standard,development,f1231356b47d70367094546c46529fa0ffd2b0b18e08e974d9a7b0ffa4a9856f
M000143,2025-01-13,C006,"Please deliver 15 kg tomatoes grade B, substitution OK on 2025-01-13. Customer ref C006.",standard,development,23c00eee06ab8621b4fd6b92a2d93fe658839b17f22ad60ff235afc82511a783
M000144,2025-01-13,C007,"Please deliver 16 kg tomato grade A, no substitutes; also 9 kg bell pepper grade A, no substitutes on 2025-01-13. Customer ref C007.",standard,development,44147930b25ed6d0a19d9c0590f44b0b2641ca94d6fde29650923f38e28505ca
M000145,2025-01-13,C008,"Morning, can u send 27 kg bell pepper grade B, substitution OK; also 3 crate leaf spinach grade A, no substitutes for 13/01; confirm asap. Ref 08",hard,development,cf1496288c5207c5b581af4772e4b726a8694e5d52338857d6f4020e1986ee1e
M000146,2025-01-13,C010,"Amendment - need 21 kg cucumbers grade A, no substitutes for 13/01; call if any issue. Ref 10",hard,development,814950a1e0fd228fa944a3427abe64b6ae22c42e24f537fccd63fea2a5e4b5bd
M000147,2025-01-13,C011,"Please deliver 9 kg tomato grade B, substitution OK; also 3 crate lettuce grade B, substitution OK; also 5 kg strawberry grade A, no substitutes; also 21 kg carrot grade B, no substitutes; also 1 box broc grade A, no substitutes on 2025-01-13. Customer ref C011.",standard,development,e808aabc48c495c76a724ec8a7dfd3a83042bf3b771893dbc4f9ded0fbcd4be6
M000148,2025-01-13,C012,"Amendment - need 9 box cuke grade A, no substitutes for 13/01; same delivery slot. Ref 12",hard,development,9253f546da5ca17e1e10a44b01e4a7fd52c57e6c96b92b2ad98fcc320468f830
M000149,2025-01-14,C001,"Hi team pls arrange 11 kg strawberry grade B, substitution OK; also 14 kg capsicum grade B, no substitutes; also 3 box carrots grade A, no substitutes; also 7 kg broc grade B, substitution OK for 14/01; confirm asap. Ref 01",hard,development,995c59aca996c22f447f870b31a02dd6fde8e06872e2861468e6d355b2f4ff80
M000150,2025-01-14,C002,"Please deliver 1 box peppers grade B, substitution OK; also 17 kg carrots grade A, no substitutes on 2025-01-14. Customer ref C002.",standard,development,01614722b78a2aff0325fa89246904bebef492a1fc3cf6e297eecdf5bdf68fb2
M000151,2025-01-14,C003,"Please deliver 29 kg toms grade A, substitution OK; also 28 kg cucumber grade A, no substitutes; also 8 kg strawberries grade B, no substitutes; also 1 crate capsicum grade A, no substitutes; also 20 kg brocc grade B, substitution OK on 2025-01-14. Customer ref C003.",standard,development,dc7925bb380f7f8d6d3d2c37995f51d7f31dbe893da1d71ce6e17a82cafd383e
M000152,2025-01-14,C004,"Please deliver 8 kg strawberry grade A, no substitutes on 2025-01-14. Customer ref C004.",standard,development,36fdd9e60f908a7cb0a1f1f5dc8f5d2674eb2003be819810f8a040efb119408f
M000153,2025-01-14,C005,"Please deliver 44 kg tomato grade A, no substitutes; also 7 kg carrot grade A, substitution OK on 2025-01-14. Customer ref C005.",standard,development,d8dd0f8f317b3efae786654de69b4c5b8d6255202cdb28dbf83e356553da9ea0
M000154,2025-01-14,C006,"Please deliver 54 kg spin grade A, substitution OK; also 10 kg carrots grade B, substitution OK on 2025-01-14. Customer ref C006.",standard,development,24ef4630b4dd702cf331df4f7a0fffda3e2b3c6b9dcef8fe6c6496d094f5712a
M000155,2025-01-14,C007,"Please deliver 1 box strawberry grade A, no substitutes on 2025-01-14. Customer ref C007.",standard,development,6c78ebd5ed03d3a8f4e311cea55cf95b97c9491d6393be7ee727bed599e2a8ac
M000156,2025-01-14,C008,"Morning, can u send 43 kg lettuce grade B, no substitutes; also 39 kg spin grade A, no substitutes for 14/01; confirm asap. Ref 08",hard,development,49faeec42b5ae49c18e566b4d76f9bd9ae3224aa78490914d634c68538e42346
M000157,2025-01-14,C009,"Morning, can u send 3 crate lettuce grade A, no substitutes; also 8 kg cucumber grade A, no substitutes for 14/01; confirm asap. Ref 09",hard,development,d2d6d114595d9a59577fd4a934aee23c56f93855bd443efc832b3147bb8866fd
M000158,2025-01-14,C010,"Morning, can u send 3 crate cucumbers grade A, no substitutes; also 33 kg peppers grade A, no substitutes; also 14 kg broc grade B, substitution OK for 14/01; call if any issue. Ref 10",hard,development,025c4aa1547d9527befc49248bf8804ccc8063697616d1738c6feb9f9c7b3dab
M000159,2025-01-14,C011,"Please deliver 7 kg tomatoes grade A, no substitutes; also 49 kg cucumber grade A, no substitutes; also 15 kg broccoli grade A, no substitutes on 2025-01-14. Customer ref C011.",standard,development,2af312b401523d1734a99862148d04fb4be1e3989da27c2583a80be35d6d4707
M000160,2025-01-14,C012,"Please deliver 64 kg car grade A, no substitutes on 2025-01-14. Customer ref C012.",standard,development,ac10c66e35c4b9b80b91d3338fcbce3a6ca96bd653ce3bba00e08e983503d8d3
M000161,2025-01-15,C001,"Hi team pls arrange 17 kg spinach grade B, no substitutes for 15/01; same delivery slot. Ref 01",hard,development,e9240aa6df35ec82bfa97ee1364eb4a3223e22027c011aab9eaef32b496a7490
M000162,2025-01-15,C002,"Please deliver 8 box tomato grade A, no substitutes on 2025-01-15. Customer ref C002.",standard,development,67ed5dcbef4e2761867e3e8e361328f21f702119099f6e61b8738d4639ebf053
M000163,2025-01-15,C003,"Please deliver 1 box cuke grade B, no substitutes; also 36 kg broc grade A, no substitutes on 2025-01-15. Customer ref C003.",standard,development,85386ade208b479d2dadcd6a74970676fa5ba3282095d9fa91a3def739218cfa
M000164,2025-01-15,C004,"Please deliver 19 kg lettuce grade B, no substitutes; also 3 crate strawberry grade B, substitution OK on 2025-01-15. Customer ref C004.",standard,development,d2843e58eeec5940633efdaedd7feeb6faa201423bc6284c012cf67c6c321260
M000165,2025-01-15,C005,"Please deliver 3 kg lettuces grade B, substitution OK; also 3 crate bell pepper grade A, no substitutes on 2025-01-15. Customer ref C005.",standard,development,cd87d206bd7551837d10da96b2a762ae1158b5f6c3351d9217ae43ef4a7349c1
M000166,2025-01-15,C006,"Please deliver 81 kg toms grade A, no substitutes; also 10 box cucumber grade A, no substitutes on 2025-01-15. Customer ref C006.",standard,development,b025ea74cebefb2dcb064de3cc6bbf5d392cf37b733da0913de6991d0881107d
M000167,2025-01-15,C007,"Please deliver 3 kg car grade A, no substitutes on 2025-01-15. Customer ref C007.",standard,development,fd6506f1f8d82a0660da639ff56fdf5e80b7186cc9decfbe378489cd512f7d62
M000168,2025-01-15,C008,"Please deliver 28 kg leaf spinach grade A, no substitutes on 2025-01-15. Customer ref C008.",standard,development,74fa888b457da2d4d326aeb7e98dc8d7981b297e96e6633aeae735726824827f
M000169,2025-01-15,C009,"Please deliver 3 crate cuke grade A, no substitutes; also 48 kg car grade A, no substitutes on 2025-01-15. Customer ref C009.",standard,development,1f11bb800b92a03be9ecd165ec4b411cea028579259c01ad24903fccf6dfdb36
M000170,2025-01-15,C010,"Hi team pls arrange 4 kg spin grade A, no substitutes for 15/01; confirm asap. Ref 10",hard,development,1969a3a577ec90977723b6785c2fc1e7c856c49a6be765aaf95f1fb628695df3
